cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionType,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership,securityTitle,underlyingSecurityTitle,underlyingSecurityShares,exercisePrice,expirationDate
813828,2023-02-17,"PARAA,PARA",NELSON RONALD L,,0001225208-23-002257,derivative,2023-02-15,M,5558.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5558.0,,
813828,2023-02-17,"PARAA,PARA",Byrne Barbara M,,0001225208-23-002258,non_derivative,2023-02-15,M,5558.0,0.0,29506.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-002263,non_derivative,2023-02-15,A,610.0,0.0,86675.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",Klieger Robert N.,,0001225208-23-002261,non_derivative,2023-02-15,A,974.0,0.0,25741.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",NELSON RONALD L,,0001225208-23-002257,non_derivative,2023-02-15,A,356.0,0.0,38799.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",Beinecke Candace K,,0001225208-23-002260,derivative,2023-02-15,M,5558.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5558.0,,
813828,2023-02-17,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-002263,non_derivative,2023-02-15,M,5558.0,0.0,86065.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",Beinecke Candace K,,0001225208-23-002260,non_derivative,2023-02-15,M,5558.0,0.0,20548.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-002267,non_derivative,2023-02-15,M,5558.0,0.0,29225.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-002267,non_derivative,2023-02-15,A,392.0,0.0,29617.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-002267,derivative,2023-02-15,M,5558.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5558.0,,
813828,2023-02-17,"PARAA,PARA",GRIEGO LINDA M,,0001225208-23-002266,non_derivative,2023-02-15,A,218.0,0.0,51248.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",GRIEGO LINDA M,,0001225208-23-002266,derivative,2023-02-15,M,5558.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5558.0,,
813828,2023-02-17,"PARAA,PARA",NELSON RONALD L,,0001225208-23-002257,non_derivative,2023-02-15,M,5558.0,0.0,38443.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",GRIEGO LINDA M,,0001225208-23-002266,non_derivative,2023-02-15,M,5558.0,0.0,51030.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",Klieger Robert N.,,0001225208-23-002261,non_derivative,2023-02-15,M,5558.0,0.0,24767.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-002262,non_derivative,2023-02-15,A,1697.0,0.0,388423.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",Schuman Susan,,0001225208-23-002265,derivative,2023-02-15,M,5558.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5558.0,,
813828,2023-02-17,"PARAA,PARA",Schuman Susan,,0001225208-23-002265,non_derivative,2023-02-15,A,807.0,0.0,21355.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-002262,non_derivative,2023-02-15,M,5558.0,0.0,386726.0,D,Class B common stock,,,,
813828,2023-02-17,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-002262,derivative,2023-02-15,M,5558.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5558.0,,
813828,2023-02-17,"PARAA,PARA",Schuman Susan,,0001225208-23-002265,non_derivative,2023-02-15,M,5558.0,0.0,20548.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Lea DeDe,,0001225208-23-003425,non_derivative,2023-03-01,F,1103.0,21.72,44610.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-003432,non_derivative,2023-03-01,M,13601.0,0.0,78125.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Phelps Julia,,0001225208-23-003426,derivative,2023-03-01,M,4030.0,0.0,12089.0,D,Restricted Share Units,Class B common stock,4030.0,,
813828,2023-03-03,"PARAA,PARA",Lea DeDe,,0001225208-23-003425,non_derivative,2023-03-01,M,3778.0,0.0,45713.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Byrne Barbara M,,0001225208-23-003417,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Phillips Nancy R,,0001225208-23-003427,derivative,2023-03-01,A,33825.0,0.0,33825.0,D,Restricted Share Units,Class B common stock,33825.0,,
813828,2023-03-03,"PARAA,PARA",Schuman Susan,,0001225208-23-003423,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Lea DeDe,,0001225208-23-003425,derivative,2023-03-01,A,28187.0,0.0,28187.0,D,Restricted Share Units,Class B common stock,28187.0,,
813828,2023-03-03,"PARAA,PARA",Phillips Nancy R,,0001225208-23-003427,derivative,2023-03-01,M,6045.0,0.0,18134.0,D,Restricted Share Units,Class B common stock,6045.0,,
813828,2023-03-03,"PARAA,PARA",Seligman Nicole,,0001225208-23-003424,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-003420,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-003422,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-003433,derivative,2023-03-01,M,4382.0,0.0,13147.0,D,Restricted Share Units,Class B common stock,4382.0,,
813828,2023-03-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-003433,non_derivative,2023-03-01,F,1565.0,21.72,26372.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",GRIEGO LINDA M,,0001225208-23-003418,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",NELSON RONALD L,,0001225208-23-003421,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Beinecke Candace K,,0001225208-23-003416,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Phillips Nancy R,,0001225208-23-003427,non_derivative,2023-03-01,M,6045.0,0.0,43138.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Lea DeDe,,0001225208-23-003425,derivative,2023-03-01,M,3778.0,0.0,11334.0,D,Restricted Share Units,Class B common stock,3778.0,,
813828,2023-03-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-003430,non_derivative,2023-03-01,F,24743.0,21.72,673074.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-003428,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Phelps Julia,,0001225208-23-003426,derivative,2023-03-01,A,22550.0,0.0,22550.0,D,Restricted Share Units,Class B common stock,22550.0,,
813828,2023-03-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-003433,derivative,2023-03-01,A,24523.0,0.0,24523.0,D,Restricted Share Units,Class B common stock,24523.0,,
813828,2023-03-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-003432,non_derivative,2023-03-01,F,5482.0,21.72,72643.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-003432,derivative,2023-03-01,A,76106.0,0.0,76106.0,D,Restricted Share Units,Class B common stock,76106.0,,
813828,2023-03-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-003432,derivative,2023-03-01,M,13601.0,0.0,40801.0,D,Restricted Share Units,Class B common stock,13601.0,,
813828,2023-03-03,"PARAA,PARA",CHOPRA NAVEEN K.,,0001225208-23-003431,non_derivative,2023-03-01,F,5448.0,21.72,90059.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-003433,non_derivative,2023-03-01,M,4382.0,0.0,27937.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",CHOPRA NAVEEN K.,,0001225208-23-003431,derivative,2023-03-01,A,116977.0,0.0,116977.0,D,Restricted Share Units,Class B common stock,116977.0,,
813828,2023-03-03,"PARAA,PARA",Phillips Nancy R,,0001225208-23-003427,non_derivative,2023-03-01,F,2172.0,21.72,40966.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",CHOPRA NAVEEN K.,,0001225208-23-003431,non_derivative,2023-03-01,M,15112.0,0.0,95507.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",CHOPRA NAVEEN K.,,0001225208-23-003431,derivative,2023-03-01,M,15112.0,0.0,45334.0,D,Restricted Share Units,Class B common stock,15112.0,,
813828,2023-03-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-003430,derivative,2023-03-01,A,346921.0,0.0,346921.0,D,Restricted Share Units,Class B common stock,346921.0,,
813828,2023-03-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-003430,non_derivative,2023-03-01,M,61996.0,0.0,697817.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Phelps Julia,,0001225208-23-003426,non_derivative,2023-03-01,F,1632.0,21.72,25438.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",Phelps Julia,,0001225208-23-003426,non_derivative,2023-03-01,M,4030.0,0.0,27070.0,D,Class B common stock,,,,
813828,2023-03-03,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-003429,derivative,2023-03-01,A,2169.0,0.0,2169.0,D,Restricted Share Units,Class B common stock,2169.0,,
813828,2023-03-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-003430,derivative,2023-03-01,M,61996.0,0.0,185989.0,D,Restricted Share Units,Class B common stock,61996.0,,
813828,2023-04-04,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-004602,derivative,2023-04-01,A,34.0,22.31,3377.0,D,Phantom Class B Common Stock Units,Class B common stock,34.0,,
813828,2023-04-04,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-004605,non_derivative,2023-04-01,A,553.0,0.0,87228.0,D,Class B common stock,,,,
813828,2023-04-04,"PARAA,PARA",NELSON RONALD L,,0001225208-23-004603,non_derivative,2023-04-01,A,31.0,0.0,38830.0,D,Class B common stock,,,,
813828,2023-04-04,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-004605,derivative,2023-04-01,A,682.0,22.31,3640.0,D,Phantom Class B Common Stock Units,Class B common stock,682.0,,
813828,2023-04-04,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-004605,derivative,2023-04-01,A,588.0,25.84,3221.0,D,Phantom Class A Common Stock Units,Class A common stock,588.0,,
813828,2023-04-04,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-004602,derivative,2023-04-01,A,29.0,25.84,2924.0,D,Phantom Class A Common Stock Units,Class A common stock,29.0,,
813828,2023-04-04,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-004606,derivative,2023-04-01,A,2105.0,22.31,42034.0,D,Phantom Class B Common Stock Units,Class B common stock,2105.0,,
813828,2023-04-04,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-004608,derivative,2023-04-01,A,55.0,25.84,5633.0,D,Phantom Class A Common Stock Units,Class A common stock,55.0,,
813828,2023-04-04,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-004606,derivative,2023-04-01,A,1817.0,25.84,39182.0,D,Phantom Class A Common Stock Units,Class A common stock,1817.0,,
813828,2023-04-04,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-004606,non_derivative,2023-04-01,A,905.0,0.0,411828.0,D,Class B common stock,,,,
813828,2023-04-04,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-004608,derivative,2023-04-01,A,64.0,22.31,6200.0,D,Phantom Class B Common Stock Units,Class B common stock,64.0,,
813828,2023-04-04,"PARAA,PARA",Seligman Nicole,,0001225208-23-004607,non_derivative,2023-04-01,A,114.0,0.0,30445.0,D,Class B common stock,,,,
813828,2023-05-10,"PARAA,PARA",Byrne Barbara M,,0001225208-23-005709,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",GRIEGO LINDA M,,0001225208-23-005711,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-005712,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",Klieger Robert N.,,0001225208-23-005710,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",OSTROFF DAWN,,0001225208-23-005714,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-005719,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-005716,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",Schuman Susan,,0001225208-23-005717,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",Seligman Nicole,,0001225208-23-005718,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-10,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-005715,derivative,2023-05-08,A,9260.0,0.0,9260.0,D,Restricted Share Units,Class B common stock,9260.0,,
813828,2023-05-17,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-006015,non_derivative,2023-05-16,P,165000.0,15.064,577064.0,D,Class B common stock,,,,
813828,2023-06-02,PARA,NATIONAL AMUSEMENTS INC /MD/,,0001387131-23-007199,derivative,2023-05-31,S,3500000.0,,0.0,I,Warrant (obligation to sell),Class B common stock,3500000.0,15.0,2033-05-31
813828,2023-07-05,"PARAA,PARA",Klieger Robert N.,,0001225208-23-007292,derivative,2023-07-01,A,795.0,18.56,9518.0,D,Phantom Class A Common Stock Units,Class A common stock,795.0,,
813828,2023-07-05,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-007296,derivative,2023-07-01,A,2556.0,18.56,41738.0,D,Phantom Class A Common Stock Units,Class A common stock,2556.0,,
813828,2023-07-05,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-007293,derivative,2023-07-01,A,42.0,18.56,2966.0,D,Phantom Class A Common Stock Units,Class A common stock,42.0,,
813828,2023-07-05,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-007298,derivative,2023-07-01,A,79.0,18.56,5712.0,D,Phantom Class A Common Stock Units,Class A common stock,79.0,,
813828,2023-07-05,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-007295,derivative,2023-07-01,A,902.0,15.91,4542.0,D,Phantom Class B Common Stock Units,Class B common stock,902.0,,
813828,2023-07-05,"PARAA,PARA",Klieger Robert N.,,0001225208-23-007292,derivative,2023-07-01,A,927.0,15.91,10492.0,D,Phantom Class B Common Stock Units,Class B common stock,927.0,,
813828,2023-07-05,"PARAA,PARA",Seligman Nicole,,0001225208-23-007297,non_derivative,2023-07-01,A,161.0,0.0,30606.0,D,Class B common stock,,,,
813828,2023-07-05,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-007298,derivative,2023-07-01,A,92.0,15.91,6292.0,D,Phantom Class B Common Stock Units,Class B common stock,92.0,,
813828,2023-07-05,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-007295,non_derivative,2023-07-01,A,785.0,0.0,88013.0,D,Class B common stock,,,,
813828,2023-07-05,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-007296,derivative,2023-07-01,A,2982.0,15.91,45016.0,D,Phantom Class B Common Stock Units,Class B common stock,2982.0,,
813828,2023-07-05,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-007295,derivative,2023-07-01,A,774.0,18.56,3995.0,D,Phantom Class A Common Stock Units,Class A common stock,774.0,,
813828,2023-07-05,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-007296,non_derivative,2023-07-01,A,1286.0,0.0,515300.0,D,Class B common stock,,,,
813828,2023-07-05,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-007293,derivative,2023-07-01,A,49.0,15.91,3426.0,D,Phantom Class B Common Stock Units,Class B common stock,49.0,,
813828,2023-09-11,PARA,NATIONAL AMUSEMENTS INC /MD/,,0001387131-23-011043,derivative,2023-09-07,S,700000.0,,0.0,I,Warrant (obligation to sell),Class B common stock,700000.0,15.0,2033-09-07
813828,2023-10-03,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-009261,derivative,2023-10-01,A,11.0,15.79,2977.0,D,Phantom Class A Common Stock Units,Class A common stock,11.0,,
813828,2023-10-03,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-009262,derivative,2023-10-01,A,870.0,15.79,4865.0,D,Phantom Class A Common Stock Units,Class A common stock,870.0,,
813828,2023-10-03,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-009265,derivative,2023-10-01,A,23.0,12.9,6315.0,D,Phantom Class B Common Stock Units,Class B common stock,23.0,,
813828,2023-10-03,"PARAA,PARA",Klieger Robert N.,,0001225208-23-009260,derivative,2023-10-01,A,1009.0,12.9,11501.0,D,Phantom Class B Common Stock Units,Class B common stock,1009.0,,
813828,2023-10-03,"PARAA,PARA",Klieger Robert N.,,0001225208-23-009260,derivative,2023-10-01,A,824.0,15.79,10342.0,D,Phantom Class A Common Stock Units,Class A common stock,824.0,,
813828,2023-10-03,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-009263,derivative,2023-10-01,A,2515.0,15.79,44253.0,D,Phantom Class A Common Stock Units,Class A common stock,2515.0,,
813828,2023-10-03,"PARAA,PARA",MCHALE JUDITH,,0001225208-23-009261,derivative,2023-10-01,A,13.0,12.9,3439.0,D,Phantom Class B Common Stock Units,Class B common stock,13.0,,
813828,2023-10-03,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-009263,non_derivative,2023-10-01,A,334.0,0.0,515701.0,D,Class B common stock,,,,
813828,2023-10-03,"PARAA,PARA",Seligman Nicole,,0001225208-23-009264,non_derivative,2023-10-01,A,42.0,0.0,30648.0,D,Class B common stock,,,,
813828,2023-10-03,"PARAA,PARA",TERRELL FREDERICK,,0001225208-23-009265,derivative,2023-10-01,A,19.0,15.79,5731.0,D,Phantom Class A Common Stock Units,Class A common stock,19.0,,
813828,2023-10-03,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-009262,non_derivative,2023-10-01,A,204.0,0.0,88217.0,D,Class B common stock,,,,
813828,2023-10-03,"PARAA,PARA",REDSTONE SHARI,,0001225208-23-009263,derivative,2023-10-01,A,3079.0,12.9,48095.0,D,Phantom Class B Common Stock Units,Class B common stock,3079.0,,
813828,2023-10-03,"PARAA,PARA",PHILLIPS JR CHARLES E,,0001225208-23-009262,derivative,2023-10-01,A,1065.0,12.9,5607.0,D,Phantom Class B Common Stock Units,Class B common stock,1065.0,,
813828,2023-11-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-009950,non_derivative,2023-11-01,F,1222.0,10.8,29024.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-009948,derivative,2023-11-01,M,135572.0,0.0,0.0,D,Restricted Share Units,Class B common stock,135572.0,,
813828,2023-11-03,"PARAA,PARA",Phelps Julia,,0001225208-23-009946,non_derivative,2023-11-01,M,5931.0,0.0,31838.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Lea DeDe,,0001225208-23-009947,derivative,2023-11-01,M,6355.0,0.0,0.0,D,Restricted Share Units,Class B common stock,6355.0,,
813828,2023-11-03,"PARAA,PARA",Lea DeDe,,0001225208-23-009947,non_derivative,2023-11-01,F,1863.0,10.8,49102.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Lea DeDe,,0001225208-23-009947,non_derivative,2023-11-01,M,6355.0,0.0,50965.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-009950,non_derivative,2023-11-01,M,3389.0,0.0,30246.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Phelps Julia,,0001225208-23-009946,derivative,2023-11-01,M,5931.0,0.0,0.0,D,Restricted Share Units,Class B common stock,5931.0,,
813828,2023-11-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-009949,derivative,2023-11-01,M,18535.0,0.0,0.0,D,Restricted Share Units,Class B common stock,18535.0,,
813828,2023-11-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-009949,non_derivative,2023-11-01,F,9463.0,10.8,83053.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Dalimonte Christa A,,0001225208-23-009949,non_derivative,2023-11-01,M,18535.0,0.0,92516.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-009950,derivative,2023-11-01,M,3389.0,0.0,0.0,D,Restricted Share Units,Class B common stock,3389.0,,
813828,2023-11-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-009948,non_derivative,2023-11-01,M,135572.0,0.0,820443.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Bakish Robert M,,0001225208-23-009948,non_derivative,2023-11-01,F,69210.0,10.8,751233.0,D,Class B common stock,,,,
813828,2023-11-03,"PARAA,PARA",Phelps Julia,,0001225208-23-009946,non_derivative,2023-11-01,F,2139.0,10.8,29699.0,D,Class B common stock,,,,
813828,2023-12-04,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-010666,non_derivative,2023-11-30,F,863.0,14.37,30553.0,D,Class B common stock,,,,
813828,2023-12-04,"PARAA,PARA",Gill Charest Katherine,,0001225208-23-010666,non_derivative,2023-11-30,M,2392.0,0.0,31416.0,D,Class B common stock,,,,
